,Unnamed: 0,orderid,shopid,userid,event_time
55058,165484,31130625294164,54615708,213665098,2019-12-27 15:23:46
55059,165493,31454091545250,104245736,6061288,2019-12-31 09:14:52
55060,165494,31502155369165,147941492,11854920,2019-12-31 22:35:55
55061,165495,31471197772563,147941492,215346260,2019-12-31 13:59:57
55062,165498,31447895053342,91799978,60536911,2019-12-31 07:31:35
55063,165504,31431089496277,128299931,215009429,2019-12-31 02:51:30
55064,165505,31485626478137,91799978,2586975,2019-12-31 18:00:26
55065,165506,31500995565144,116525677,180575511,2019-12-31 22:16:35
55066,165508,31464708088096,192785588,4165988,2019-12-31 12:11:49
55067,165523,31494756176926,122218940,10976741,2019-12-31 20:32:36
55068,165526,31424443389016,147941492,89033314,2019-12-31 01:00:43
55069,165528,31490682448132,147941492,39427803,2019-12-31 19:24:42
55070,165529,31500940292973,61556313,152418654,2019-12-31 22:15:41
55071,165530,31464145425931,147941492,207453237,2019-12-31 12:02:25
55072,165532,31462138178561,136564914,178491887,2019-12-31 11:28:58
55073,165535,31470782575209,147941492,105301160,2019-12-31 13:53:03
55074,165537,31459999447578,61556313,25277873,2019-12-31 10:53:19
55075,165539,31486704077707,99833363,166490585,2019-12-31 18:18:24
55076,165540,31502379747637,147941492,42971765,2019-12-31 22:39:39
55077,165544,31490784293975,147941492,89122706,2019-12-31 19:26:25
55078,165545,31463929821881,61556313,178676138,2019-12-31 11:58:49
55080,165549,31424347154805,147941492,184734399,2019-12-31 00:59:07
55081,165550,31475618199527,61556313,52910112,2019-12-31 15:13:39
55082,165551,31427017684071,192785588,21181740,2019-12-31 01:43:37
55084,165558,31452312750048,147906917,808002,2019-12-31 08:45:13
55085,165564,31426834084263,147941492,96844877,2019-12-31 01:40:34
55088,165571,31506558917627,129926595,101692580,2019-12-31 23:49:18
55090,165576,31453516437751,61556313,170766130,2019-12-31 09:05:16
55091,165580,31483634381549,84301799,175295439,2019-12-31 17:27:14
55092,165582,31476131419982,147941492,50469772,2019-12-31 15:22:11
55093,165584,31444048984735,105084800,164396827,2019-12-31 06:27:28
55094,165586,31472881308107,137739819,102897045,2019-12-31 14:28:01
55095,165589,31492117230743,96757689,12426935,2019-12-31 19:48:38
55096,165594,31474075373428,89768730,63602785,2019-12-31 14:47:56
55097,165596,31421582998279,17678304,12225461,2019-12-31 00:13:03
55098,165598,31485321213960,61556313,454140,2019-12-31 17:55:21
55099,165601,31467600343442,147941492,80347087,2019-12-31 13:00:00
55100,165602,31453837056283,147941492,51302665,2019-12-31 09:10:37
55101,165605,31500599348280,161269907,120839136,2019-12-31 22:09:59
55102,165608,31457118121506,76668593,166712192,2019-12-31 10:05:18
55103,165610,31423474832874,91799978,86890022,2019-12-31 00:44:35
55105,165613,31462119812172,61556313,66524,2019-12-31 11:28:39
55106,165614,31466529165766,24013303,107502187,2019-12-31 12:42:09
55107,165615,31502625160758,84866704,43007390,2019-12-31 22:43:45
55108,165621,31499294882237,147941492,106211832,2019-12-31 21:48:15
55110,165626,31473227341986,2856708,191970039,2019-12-31 14:33:48
55113,165630,31492165312475,89768730,118762035,2019-12-31 19:49:25
55115,165640,31468295450930,61556313,96606571,2019-12-31 13:11:35
55116,165645,31486313057978,950097,57412289,2019-12-31 18:11:53
55117,165646,31447791321816,147941492,72845645,2019-12-31 07:29:51
55119,165652,31506874382141,950097,105049229,2019-12-31 23:54:34
55120,165653,31455224207927,61556313,57543096,2019-12-31 09:33:45
55121,165657,31422948552196,22587672,148868359,2019-12-31 00:35:48
55123,165662,31494734093460,161269907,10559749,2019-12-31 20:32:14
55124,165663,31469205377401,147941492,197592045,2019-12-31 13:26:45
55125,165665,31468520458342,27476241,27258554,2019-12-31 13:15:20
55126,165666,31506714156549,18190345,86369581,2019-12-31 23:51:55
55127,165668,31472135328839,18229789,7289179,2019-12-31 14:15:36
55131,165674,31475663205281,47415942,94005455,2019-12-31 15:14:24
55132,165675,31450675902365,61556313,4055401,2019-12-31 08:17:55
55133,165682,31480965890871,163014475,10741199,2019-12-31 16:42:46
55134,165683,31495925208862,102111330,215145653,2019-12-31 20:52:05
55135,165687,31481269286509,36453588,84855161,2019-12-31 16:47:50
55136,165688,31469649043512,113968118,9456350,2019-12-31 13:34:09
55137,165691,31457687004245,18173522,51190173,2019-12-31 10:14:48
55138,165692,31424359486660,157633413,202607600,2019-12-31 00:59:19
55139,165694,31452234249553,61556313,180406594,2019-12-31 08:43:54
55140,165696,31503270123517,156498720,215516217,2019-12-31 22:54:30
55141,165697,31465167864844,63001696,112905720,2019-12-31 12:19:28
55142,165703,31217346713418,89768730,22265681,2019-12-28 15:29:06
55144,165711,31218539882312,61556313,52783526,2019-12-28 15:49:00
55146,165716,31211462129559,112904482,198767246,2019-12-28 13:51:03
55152,165732,31184057196700,54615708,174777835,2019-12-28 06:14:18
55154,165742,31208417130664,66861410,213502289,2019-12-28 13:00:17
55155,165744,31233674241321,167906285,206299134,2019-12-28 20:01:14
55156,165751,31178174133023,61556313,12197012,2019-12-28 04:36:15
55157,165754,31222216848781,147941492,192274520,2019-12-28 16:50:16
55158,165759,31231187935646,61556313,1319627,2019-12-28 19:19:47
55159,165761,31212556282594,147941492,101384664,2019-12-28 14:09:17
55160,165771,31216564635763,8715449,118421948,2019-12-28 15:16:05
55161,165773,31205236446525,61556313,111824072,2019-12-28 12:07:16
55162,165779,31191012299464,147941492,111150427,2019-12-28 08:10:12
55163,165780,31198210335327,147941492,197849289,2019-12-28 10:10:10
55164,165781,31244325318690,81853031,108421154,2019-12-28 22:58:45
55165,165782,31214824604535,51960315,180662427,2019-12-28 14:47:05
55166,165787,31206750585625,36453588,43857472,2019-12-28 12:32:30
55169,165792,31199371620929,61556313,89192171,2019-12-28 10:29:31
55170,165795,31196317323856,75632239,44141802,2019-12-28 09:38:37
55171,165800,31196494747075,171496968,59197803,2019-12-28 09:41:34
55172,165802,31240882214884,132834615,228567,2019-12-28 22:01:22
55173,165804,31167652157861,147941492,210245474,2019-12-28 01:40:52
55174,165807,31192063055228,61556313,118703031,2019-12-28 08:27:44
55175,165810,31246056060483,116525677,166049990,2019-12-28 23:27:36
55176,165812,31212696669348,61556313,93652215,2019-12-28 14:11:36
55177,165817,31214777047019,85648725,214623075,2019-12-28 14:46:17
55178,165819,31164363140039,147906917,16571894,2019-12-28 00:46:04
55179,165820,31220088811219,147906917,178827149,2019-12-28 16:14:49
55180,165821,31164809491632,168046193,29078467,2019-12-28 00:53:29
55181,165822,31190404069278,156498720,210741495,2019-12-28 08:00:04
55182,165827,31216223422717,147941492,213411810,2019-12-28 15:10:23
55183,165828,31214882913225,115179739,862861,2019-12-28 14:48:02
55184,165829,31228162373916,61556313,55078646,2019-12-28 18:29:22
55185,165830,31212580423163,43412276,56292118,2019-12-28 14:09:40
55187,165832,31192998134894,134946458,102982768,2019-12-28 08:43:18
55188,165834,31201272139252,147941492,99921478,2019-12-28 11:01:13
55190,165839,31165850976846,54615708,74190232,2019-12-28 01:10:51
55191,165840,31199007228625,52440733,97191190,2019-12-28 10:23:27
55192,165844,31204123828012,61556313,104663643,2019-12-28 11:48:44
55193,165845,31168251571978,116348362,116926766,2019-12-28 01:50:51
55194,165846,31181766090583,61556313,196980717,2019-12-28 05:36:06
55195,165850,31166857213749,54615708,98647479,2019-12-28 01:27:38
55196,165851,31175196456238,11474437,97201656,2019-12-28 03:46:36
55197,165860,31165875510696,147941492,57250735,2019-12-28 01:11:15
55200,165867,31183650177116,147941492,203640809,2019-12-28 06:07:31
55201,165868,31203483183082,47415942,155278510,2019-12-28 11:38:04
55202,165869,31219963652444,112904482,189778690,2019-12-28 16:12:43
55204,165872,31167282514356,169916944,95869144,2019-12-28 01:34:42
55206,165876,31243871414715,147941492,86875149,2019-12-28 22:51:11
55207,165877,31213418763718,147941492,214637969,2019-12-28 14:23:38
55209,165881,31216989277212,91487219,13925669,2019-12-28 15:23:09
55210,165882,31180768400272,126639670,47084036,2019-12-28 05:19:28
55211,165887,31246013109323,66337054,64232218,2019-12-28 23:26:54
55213,165892,31165711666256,15618985,86581315,2019-12-28 01:08:32
55215,165897,31206792809370,156883302,101132088,2019-12-28 12:33:13
55216,165904,31236441029575,89768730,91217162,2019-12-28 20:47:21
55217,165907,31219757010633,61556313,23532931,2019-12-28 16:09:17
55218,165908,31243781689057,9466594,91890452,2019-12-28 22:49:41
55219,165913,31244850384547,101573405,16752140,2019-12-28 23:07:30
55220,165915,31220776880072,61556313,33150171,2019-12-28 16:26:17
55221,165918,31219276406337,143153795,144483942,2019-12-28 16:01:16
55222,165919,31231896059463,51487211,103396896,2019-12-28 19:31:36
55223,165922,31207928635640,208696908,42305958,2019-12-28 12:52:08
55224,165926,31285129258056,147941492,107705932,2019-12-29 10:18:50
55225,165929,31326138639036,147941492,32294985,2019-12-29 21:42:19
55226,165932,31303117392071,97167904,212181443,2019-12-29 15:18:37
55227,165934,31329029662066,147941492,157356618,2019-12-29 22:30:30
55228,165936,31248009426729,69681267,167506219,2019-12-29 00:00:09
55229,165939,31303418291023,96757706,78074566,2019-12-29 15:23:38
55230,165940,31320154323672,147941492,213225874,2019-12-29 20:02:34
55231,165941,31332134338812,801940,565381,2019-12-29 23:22:14
55232,165946,31314659220168,61556313,15989359,2019-12-29 18:30:59
55233,165947,31303682765152,61556313,214923977,2019-12-29 15:28:02
55234,165948,31248434298157,147941492,81287026,2019-12-29 00:07:15
55235,165950,31290912409904,78509316,640081,2019-12-29 11:55:12
55236,165952,31304027066515,61556313,50496873,2019-12-29 15:33:47
55239,165961,31272254151185,147941492,117848891,2019-12-29 06:44:15
55240,165963,31281934320242,61556313,140511876,2019-12-29 09:25:34
55241,165965,31283391303641,115179739,211769357,2019-12-29 09:49:51
55245,165972,31248914403176,110871170,8660551,2019-12-29 00:15:14
55246,165973,31257509482979,95506527,290731,2019-12-29 02:38:30
55247,165980,31255003265548,9374147,3360109,2019-12-29 01:56:44
55248,165981,31282883131850,9641401,2121376,2019-12-29 09:41:23
55249,165986,31254689882460,32504026,76647462,2019-12-29 01:51:30
55250,165989,31273631447383,147941492,180911516,2019-12-29 07:07:11
55251,165999,31326946221732,41246368,81592089,2019-12-29 21:55:46
55252,166002,31331397489621,66326846,134314235,2019-12-29 23:09:57
55253,166003,31284189420792,61556313,88796034,2019-12-29 10:03:09
55256,166006,31308220632210,147941492,192714181,2019-12-29 16:43:41
55257,166008,31309726462014,25924280,174199646,2019-12-29 17:08:46
55258,166014,31325298869957,147941492,214922397,2019-12-29 21:28:18
55260,166021,31328266873128,29583,77793469,2019-12-29 22:17:47
55263,166025,31286326894984,49674796,204734383,2019-12-29 10:38:47
55265,166032,31307417631379,84599953,62052431,2019-12-29 16:30:17
55267,166041,31249609848074,147941492,177941767,2019-12-29 00:26:50
55268,166042,31248488030559,147941492,133530836,2019-12-29 00:08:08
55269,166044,31289961716469,11896733,8123495,2019-12-29 11:39:21
55270,166053,31287880096117,61556313,194308213,2019-12-29 11:04:41
55272,166058,31297982482215,169916944,54756314,2019-12-29 13:53:02
55273,166060,31287926093223,61556313,12193149,2019-12-29 11:05:26
55274,166061,31325727856968,61556313,74822,2019-12-29 21:35:28
55275,166065,31333277225299,10287,32898492,2019-12-29 23:41:18
55276,166066,31296766948797,147941492,12033405,2019-12-29 13:32:46
55277,166069,31324099179883,92566917,126312227,2019-12-29 21:08:20
55279,166071,31333178834500,15618985,20326384,2019-12-29 23:39:39
55280,166073,31332864726036,98793086,10907359,2019-12-29 23:34:24
55281,166074,31323214020164,189308408,65029764,2019-12-29 20:53:34
55282,166077,31250468821146,45348627,214776682,2019-12-29 00:41:09
55283,166079,31287699832234,36453588,20547283,2019-12-29 11:01:40
55284,166083,31316995270973,6765647,214735943,2019-12-29 19:09:55
55285,166085,31302126437888,61556313,769989,2019-12-29 15:02:06
55287,166092,31333123794097,147941492,27383153,2019-12-29 23:38:43
55288,166093,31314805342916,12078788,131945618,2019-12-29 18:33:26
55289,166094,31306067622641,119309887,31999708,2019-12-29 16:07:47
55291,166103,31306099496422,6765647,73883476,2019-12-29 16:08:19
55292,166107,31332765506537,147941492,208257446,2019-12-29 23:32:45
55295,166116,31293916095043,84301799,124805557,2019-12-29 12:45:16
55297,166120,31332402619493,104590058,225454,2019-12-29 23:26:42
55299,166129,31308342733739,48834674,46609362,2019-12-29 16:45:43
55300,166130,31251932960678,48834674,50087024,2019-12-29 01:05:32
55302,166132,31327142207057,147941492,66502077,2019-12-29 21:59:03
55304,166139,31309211605415,91799978,140162694,2019-12-29 17:00:11
55305,166141,31321809282027,147941492,101543777,2019-12-29 20:30:10
55308,166146,31288946484089,147941492,103736308,2019-12-29 11:22:27
55309,166148,31309509261210,18190345,53342391,2019-12-29 17:05:09
55310,166151,31324671131086,9374147,63318584,2019-12-29 21:17:51
55312,166159,31249470706746,26974701,81441746,2019-12-29 00:24:30
55314,166168,31317727954781,61556313,11860824,2019-12-29 19:22:07
55315,166170,31293606422956,51960315,792798,2019-12-29 12:40:06
55317,166182,31487176541189,21534934,77771525,2019-12-31 18:26:17
55318,166184,31465429765505,147941492,71858744,2019-12-31 12:23:49
55319,166187,31422923692720,190434361,116219008,2019-12-31 00:35:23
55320,166189,31480711874235,95458810,205341388,2019-12-31 16:38:32
55321,166190,31468924770997,147941492,54342655,2019-12-31 13:22:04
55322,166196,31491783873876,64909117,10517050,2019-12-31 19:43:04
55323,166200,31473370997729,147941492,85607587,2019-12-31 14:36:10
55325,166208,31489228401942,147941492,183373290,2019-12-31 19:00:28
55326,166216,31420939372294,147941492,51591928,2019-12-31 00:02:19
55327,166217,31472505433229,14598427,172748241,2019-12-31 14:21:45
55329,166223,31470056043156,160305762,61324077,2019-12-31 13:40:56
55330,166230,31448364782749,10287,58132554,2019-12-31 07:39:24
55331,166235,31463618079296,8996761,215382704,2019-12-31 11:53:38
55333,166241,31430519700073,64909117,219280,2019-12-31 02:41:59
55334,166245,31503747985157,54615708,82380692,2019-12-31 23:02:27
55336,166250,31506155281543,147941492,23192772,2019-12-31 23:42:36
55337,166257,31486751816955,75622223,144436458,2019-12-31 18:19:12
55338,166258,31455646874017,54615708,81480585,2019-12-31 09:40:47
55341,166270,31421819827289,147941492,12510353,2019-12-31 00:17:00
55342,166271,31455744918801,14598427,211277879,2019-12-31 09:42:24
55343,166273,31487076936459,25924280,6959681,2019-12-31 18:24:36
55345,166283,31422551389104,147941492,55446317,2019-12-31 00:29:12
55346,166285,31495837642117,54615708,215482863,2019-12-31 20:50:37
55347,166286,31450227129097,61556313,58143739,2019-12-31 08:10:28
55348,166289,31450085390357,61556313,46203990,2019-12-31 08:08:05
55349,166292,31505720963216,98481320,96474917,2019-12-31 23:35:20
55350,166293,31492825335755,27121667,27614318,2019-12-31 20:00:25
55351,166294,31462232719668,105084800,65084282,2019-12-31 11:30:32
55352,166295,31470112943793,112547365,212352500,2019-12-31 13:41:52
55353,166296,31501409644645,43412276,906544,2019-12-31 22:23:29
55354,166297,31430221698686,126639670,73692338,2019-12-31 02:37:01
55355,166300,31478386273517,156498720,53376757,2019-12-31 15:59:47
55356,166301,31466214782808,61556313,133528478,2019-12-31 12:36:54
55357,166302,31488822470807,61556313,215248923,2019-12-31 18:53:43
55358,166304,31466948256239,16613121,166772204,2019-12-31 12:49:09
55359,166307,31477033746610,50970067,120002395,2019-12-31 15:37:14
55360,166310,31497736162438,147941492,144339731,2019-12-31 21:22:16
55361,166311,31500001289460,86285837,36754304,2019-12-31 22:00:02
55362,166312,31465411680690,43412276,50252265,2019-12-31 12:23:32
55363,166314,31464040009135,43412276,22326038,2019-12-31 12:00:40
55364,166320,31498292025015,9374147,4329285,2019-12-31 21:31:32
55366,166322,31454027329847,22800308,170100313,2019-12-31 09:13:47
55368,166335,31492328499788,97084589,63020023,2019-12-31 19:52:08
55369,166339,31472532533668,147941492,103340798,2019-12-31 14:22:12
55370,166342,31494232018421,89768730,192150294,2019-12-31 20:23:52
55371,166354,31496892478340,61556313,23833025,2019-12-31 21:08:12
55372,166357,31486213983193,182630780,26700612,2019-12-31 18:10:13
55373,166358,31421534322466,147941492,165179681,2019-12-31 00:12:14
55374,166364,31467783173103,147941492,180282803,2019-12-31 13:03:03
55376,166374,31505980061401,86368642,5823573,2019-12-31 23:39:40
55378,166376,31498313923206,96757706,204640832,2019-12-31 21:31:53
55385,166397,31165254544415,89768730,134856466,2019-12-28 01:00:54
55386,166399,31167637319593,32504026,166304260,2019-12-28 01:40:37
55387,166402,31223522824110,61359433,58504576,2019-12-28 17:12:03
